goos: linux
goarch: amd64
pkg: map_benchmarking
cpu: 11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz
BenchmarkLookupMiss/GoSet/dense/random/n=100000-16                    	     100	        56.20 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/dense/random/n=100000-16               	     100	        21.24 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/moderate/contiguous/n=100000-16             	     100	        38.39 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/moderate/contiguous/n=100000-16        	     100	        35.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/moderate/random/n=100000-16                 	     100	        39.06 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/moderate/random/n=100000-16            	     100	        45.94 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/sparse/contiguous/n=100000-16               	     100	        26.47 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/sparse/contiguous/n=100000-16          	     100	        15.33 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/sparse/random/n=100000-16                   	     100	        31.22 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/sparse/random/n=100000-16              	     100	       151.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/extreme/contiguous/n=100000-16              	     100	        43.12 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/extreme/contiguous/n=100000-16         	     100	        12.06 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/extreme/random/n=100000-16                  	     100	        34.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/extreme/random/n=100000-16             	     100	       196.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/dense/contiguous/n=1000000-16               	     100	        38.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/dense/contiguous/n=1000000-16          	     100	        29.00 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/dense/random/n=1000000-16                   	     100	        40.40 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/dense/random/n=1000000-16              	     100	        29.79 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/moderate/contiguous/n=1000000-16            	     100	       136.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/moderate/contiguous/n=1000000-16       	     100	        28.13 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/moderate/random/n=1000000-16                	     100	        47.87 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/moderate/random/n=1000000-16           	     100	        67.55 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/sparse/contiguous/n=1000000-16              	     100	        58.42 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/sparse/contiguous/n=1000000-16         	     100	        17.80 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/sparse/random/n=1000000-16                  	     100	        60.88 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/sparse/random/n=1000000-16             	     100	       418.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/extreme/contiguous/n=1000000-16             	     100	       132.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/extreme/contiguous/n=1000000-16        	     100	        22.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/GoSet/extreme/random/n=1000000-16                 	     100	        56.38 ns/op	       0 B/op	       0 allocs/op
BenchmarkLookupMiss/RoaringSet/extreme/random/n=1000000-16            	     100	       191.1 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	map_benchmarking	7.360s
goos: linux
goarch: amd64
pkg: map_benchmarking
cpu: 11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz
BenchmarkIterate/GoSet/dense/contiguous/n=1000-16         	     100	     20705 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/dense/contiguous/n=1000-16    	     100	     11369 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/dense/random/n=1000-16             	     100	     15880 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/dense/random/n=1000-16        	     100	      9735 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/moderate/contiguous/n=1000-16      	     100	     11988 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/moderate/contiguous/n=1000-16 	     100	     10368 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/moderate/random/n=1000-16          	     100	     19349 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/moderate/random/n=1000-16     	     100	     11051 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/sparse/contiguous/n=1000-16        	     100	     12965 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/sparse/contiguous/n=1000-16   	     100	     10289 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/sparse/random/n=1000-16            	     100	     26191 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/sparse/random/n=1000-16       	     100	     10148 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/extreme/contiguous/n=1000-16       	     100	     11910 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/extreme/contiguous/n=1000-16  	     100	      7822 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/extreme/random/n=1000-16           	     100	     19739 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/extreme/random/n=1000-16      	     100	     14653 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/dense/contiguous/n=10000-16        	     100	    127533 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/dense/contiguous/n=10000-16   	     100	    119108 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/dense/random/n=10000-16            	     100	    148551 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/dense/random/n=10000-16       	     100	     82759 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/moderate/contiguous/n=10000-16     	     100	    137452 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/moderate/contiguous/n=10000-16         	     100	     93814 ns/op	     112 B/op	       1 allocs/op
BenchmarkIterate/GoSet/moderate/random/n=10000-16                  	     100	    126234 ns/op	       0 B/op	       0 allocs/op
BenchmarkIterate/RoaringSet/moderate/random/n=10000-16             	     100	    106785 ns/op	     112 B/op	       1 allocs/op
